Client,ID,Order Status,User,Time,Date
UBS,O‑UBS‑00043176,In Process,ysakoorto,1:34:04 PM,10/1/2018
UBS,O‑UBS‑00043174,In Process,ysakoorto,7:02:47 PM,9/27/2018
UBS,O‑UBS‑00043172,In Process,ysakoorto,5:55:46 PM,9/27/2018
UBS,O‑UBS‑00043170,In Process,vyuen,4:17:16 PM,9/26/2018
UBS,O‑UBS‑00043168,In Process,vwong,6:02:42 PM,9/21/2018
UBS,O‑UBS‑00043166,In Process,mberry,3:54:14 PM,9/10/2018
UBS,O‑UBS‑00043162,In Process,ysakoorto,2:31:03 PM,9/7/2018
UBS,O‑UBS‑00043160,In Process,ysakoorto,6:12:23 PM,8/31/2018
UBS,O‑UBS‑00043155,In Process,vyuen,3:47:39 PM,8/17/2018
UBS,O‑UBS‑00043153,In Process,ysakoorto,2:41:54 PM,8/14/2018
UBS,O‑UBS‑00043151,In Process,ysakoorto,2:37:50 PM,8/14/2018
UBS,O‑UBS‑00043149,In Process,mberry,1:18:07 PM,8/8/2018
UBS,O‑UBS‑00043147,In Process,vwong,1:17:28 PM,7/31/2018
UBS,O‑UBS‑00043145,In Process,ysakoorto,5:30:05 PM,7/25/2018
UBS,O‑UBS‑00043143,In Process,ysakoorto,5:17:05 PM,7/20/2018
UBS,O‑UBS‑00043141,In Process,ysakoorto,3:56:23 PM,7/16/2018
UBS,O‑UBS‑00043139,In Process,ysakoorto,3:55:20 PM,7/16/2018
UBS,O‑UBS‑00043137,In Process,ysakoorto,1:32:27 PM,7/13/2018
UBS,O‑UBS‑00043135,In Process,vyuen,11:40:56 AM,7/10/2018
UBS,O‑UBS‑00043133,In Process,ysakoorto,2:54:32 PM,6/29/2018
UBS,O‑UBS‑00043131,In Process,vwong,1:50:25 PM,6/25/2018
UBS,O‑UBS‑00043129,In Process,vwong,2:17:52 PM,6/21/2018
UBS,O‑UBS‑00043125,In Process,ysakoorto,3:39:33 PM,6/15/2018
UBS,O‑UBS‑00043123,In Process,mberry,3:46:50 PM,6/14/2018
UBS,O‑UBS‑00043121,In Process,mberry,10:01:02 AM,6/13/2018
UBS,O‑UBS‑00043118,In Process,vwong,11:50:02 AM,6/6/2018
UBS,O‑UBS‑00043115,In Process,ysakoorto,4:34:02 PM,5/31/2018
UBS,O‑UBS‑00043113,In Process,ysakoorto,2:45:25 PM,5/24/2018
UBS,O‑UBS‑00043111,In Process,vyuen,3:59:33 PM,5/18/2018
UBS,O‑UBS‑00043107,In Process,ysakoorto,1:56:22 PM,5/16/2018
UBS,O‑UBS‑00043105,In Process,ysakoorto,2:05:06 PM,5/15/2018
UBS,O‑UBS‑00043103,In Process,mberry,4:44:18 PM,5/14/2018
UBS,O‑UBS‑00043101,In Process,ysakoorto,2:06:20 PM,5/14/2018
UBS,O‑UBS‑00043099,In Process,ysakoorto,12:08:17 PM,5/14/2018
UBS,O‑UBS‑00043097,In Process,ysakoorto,3:39:58 PM,5/7/2018
UBS,O‑UBS‑00043095,In Process,ysakoorto,3:34:15 PM,5/7/2018
UBS,O‑UBS‑00043093,In Process,vwong,4:46:56 PM,5/1/2018
UBS,O‑UBS‑00043091,In Process,ysakoorto,6:48:30 PM,4/27/2018
UBS,O‑UBS‑00043089,In Process,ysakoorto,6:46:50 PM,4/27/2018
UBS,O‑UBS‑00043087,In Process,ysakoorto,6:38:21 PM,4/27/2018
UBS,O‑UBS‑00043085,In Process,ysakoorto,11:35:30 AM,4/24/2018
UBS,O‑UBS‑00043083,In Process,ysakoorto,4:28:11 PM,4/23/2018
UBS,O‑UBS‑00043078,In Process,ysakoorto,3:35:43 PM,4/12/2018
UBS,O‑UBS‑00043076,In Process,mberry,4:27:11 PM,4/11/2018
UBS,O‑UBS‑00043072,In Process,vwong,1:18:06 PM,4/11/2018
UBS,O‑UBS‑00043068,In Process,ysakoorto,2:44:41 PM,4/10/2018
UBS,O‑UBS‑00043066,In Process,ysakoorto,5:57:51 PM,4/3/2018
UBS,O‑UBS‑00043064,In Process,vyuen,2:04:44 PM,4/2/2018
UBS,O‑UBS‑00043062,In Process,ysakoorto,7:49:05 PM,3/16/2018
UBS,O‑UBS‑00043060,In Process,vwong,1:32:08 PM,3/14/2018
UBS,O‑UBS‑00043053,In Process,ysakoorto,1:09:08 PM,3/12/2018
UBS,O‑UBS‑00043051,In Process,ysakoorto,10:11:56 AM,3/7/2018
UBS,O‑UBS‑00043049,In Process,mberry,11:36:05 AM,3/2/2018
UBS,O‑UBS‑00043045,In Process,ysakoorto,3:19:33 PM,2/26/2018
UBS,O‑UBS‑00043043,In Process,ysakoorto,1:05:41 PM,2/20/2018
UBS,O‑UBS‑00043041,In Process,vyuen,11:57:55 AM,2/20/2018
UBS,O‑UBS‑00043038,In Process,mberry,12:29:59 PM,2/16/2018
UBS,O‑UBS‑00043027,In Process,ysakoorto,3:10:45 PM,2/12/2018
UBS,O‑UBS‑00043025,In Process,ysakoorto,6:08:52 PM,2/1/2018
UBS,O‑UBS‑00043022,In Process,ysakoorto,1:11:42 PM,1/29/2018
UBS,O‑UBS‑00043020,In Process,vwong,2:27:07 PM,1/24/2018
UBS,O‑UBS‑00043015,In Process,mberry,4:54:54 PM,1/19/2018
UBS,O‑UBS‑00043009,In Process,ysakoorto,3:35:47 PM,1/18/2018
UBS,O‑UBS‑00043006,In Process,ysakoorto,3:33:01 PM,1/18/2018
UBS,O‑UBS‑00043004,In Process,vwong,1:20:53 PM,1/16/2018
UBS,O‑UBS‑00043002,In Process,mberry,8:51:41 PM,1/3/2018
UBS,O‑UBS‑00043000,In Process,ysakoorto,5:52:02 PM,1/2/2018
UBS,O‑UBS‑00042998,In Process,vyuen,10:25:00 AM,1/2/2018
UBS,O‑UBS‑00042996,In Process,ysakoorto,5:54:42 PM,12/20/2017
UBS,O‑UBS‑00042994,In Process,ysakoorto,2:11:56 PM,12/14/2017
UBS,O‑UBS‑00042992,In Process,ysakoorto,3:06:22 PM,12/6/2017
UBS,O‑UBS‑00042990,In Process,vwong,2:42:09 PM,12/4/2017
UBS,O‑UBS‑00042988,In Process,ysakoorto,7:06:45 PM,11/30/2017
UBS,O‑UBS‑00042986,In Process,mberry,9:43:41 PM,11/26/2017
UBS,O‑UBS‑00042984,In Process,ysakoorto,12:50:21 PM,11/17/2017
UBS,O‑UBS‑00042982,In Process,ysakoorto,11:58:24 AM,11/17/2017
UBS,O‑UBS‑00042979,Completed,vwong,1:42:07 PM,11/6/2017
UBS,O‑UBS‑00042974,Completed,ysakoorto,12:46:21 PM,11/1/2017
UBS,O‑UBS‑00042972,Completed,ysakoorto,12:32:17 PM,10/31/2017
UBS,O‑UBS‑00042968,Completed,vyuen,10:08:20 AM,10/25/2017
UBS,O‑UBS‑00042966,Completed,mberry,6:09:26 PM,10/19/2017
UBS,O‑UBS‑00042963,Completed,vwong,3:57:56 PM,10/11/2017
UBS,O‑UBS‑00042961,Completed,ysakoorto,5:22:55 PM,10/10/2017
UBS,O‑UBS‑00042959,Completed,ysakoorto,5:21:40 PM,10/10/2017
UBS,O‑UBS‑00042957,Completed,vwong,11:45:01 AM,10/4/2017
UBS,O‑UBS‑00042954,Completed,ysakoorto,12:57:41 PM,10/2/2017
UBS,O‑UBS‑00042952,Completed,ysakoorto,12:47:41 PM,10/2/2017
UBS,O‑UBS‑00042950,Completed,vwong,12:10:41 PM,9/29/2017
UBS,O‑UBS‑00042940,Completed,ysakoorto,6:22:41 PM,9/27/2017
UBS,O‑UBS‑00042937,Completed,ysakoorto,1:25:37 PM,9/18/2017
UBS,O‑UBS‑00042935,Completed,mberry,11:25:32 AM,9/18/2017
UBS,O‑UBS‑00042933,Completed,vyuen,10:01:26 AM,9/18/2017
UBS,O‑UBS‑00042931,Completed,ysakoorto,2:30:27 PM,9/14/2017
UBS,O‑UBS‑00042928,Completed,ysakoorto,4:05:11 PM,9/7/2017
UBS,O‑UBS‑00042926,Completed,vwong,1:04:32 PM,9/5/2017
UBS,O‑UBS‑00042923,Completed,ysakoorto,7:33:19 PM,8/30/2017
UBS,O‑UBS‑00042921,Completed,mberry,4:57:54 PM,8/23/2017
UBS,O‑UBS‑00042917,Completed,vwong,12:27:31 PM,8/22/2017
UBS,O‑UBS‑00042910,Completed,ysakoorto,4:20:09 PM,8/16/2017
UBS,O‑UBS‑00042908,Completed,ysakoorto,6:08:22 PM,8/11/2017
UBS,O‑UBS‑00042906,Completed,ysakoorto,5:56:15 PM,8/11/2017
UBS,O‑UBS‑00042904,Completed,ysakoorto,4:50:33 PM,8/8/2017
UBS,O‑UBS‑00042902,Completed,ysakoorto,4:22:44 PM,7/24/2017
UBS,O‑UBS‑00042900,Completed,ysakoorto,4:17:11 PM,7/24/2017
UBS,O‑UBS‑00042898,Completed,vyuen,11:04:05 AM,7/24/2017
UBS,O‑UBS‑00042894,Completed,ysakoorto,4:18:42 PM,7/18/2017
UBS,O‑UBS‑00042892,Completed,ysakoorto,4:13:49 PM,7/18/2017
UBS,O‑UBS‑00042890,Completed,ysakoorto,3:45:41 PM,7/18/2017
UBS,O‑UBS‑00042885,Completed,ysakoorto,4:18:51 PM,7/12/2017
UBS,O‑UBS‑00042883,Completed,mberry,4:02:56 PM,7/7/2017
UBS,O‑UBS‑00042881,Completed,ysakoorto,4:13:17 PM,7/5/2017
